Winning Bidder,Award Status,Issuing Authority,Tender / RfS Number,Tender Title,Technology,Awarded Capacity MW,Capacity MW,Storage MW,Storage MWh,Tariff,Tariff Unit,Tariff Type,Tariff Status,Award Date,LOA Date,PPA Date,PPA Tenure,Expected COD,Actual COD,COD Basis,COD Source,State,Procurer / Offtaker,Project / SPV,Consortium,Lead Member,Winner Count,Project Status,Tender Details,Business Eligibility,Date Basis,Source URL,Award URL,Source Type,Evidence,Confidence,Quality Grade,Freshness,First Seen,Last Checked,Last Verified,Tender Date,Tender Deadline,TenderKey,AwardID
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/CSR-658/2024/NIT-17/503 Dated: 16.10.2024,"Construction of a Pucca Footpath (Tiles) at Ward No. 8 Mashka, near NHPC Sewa-II Power Project (Approx 100mtr from the Switchyard (CSR-658)”",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,ad3872d9dac2,
Verification Required,Verification Required,NHPC,E-FILE-127784/2024-25/23,"Cleaning and disinfecting of water storage tanks for water supply system of township and others locations of CPS-II, Karian, Chamba (E-FILE-127784)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,39538bc56589,
Verification Required,Verification Required,NHPC,NH/BSPS/CC/HM/33/2024-25/296,"Annual Maintenance of Hydro Mechanical equipment/gates installed at Baira Dam, Bhaledh Trench, Siul Weir and TRC gates, PRV gate at Power House Complex",Hydro,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,2318a4eadcd8,
Verification Required,Verification Required,NHPC,NH/CCW/CC-I/CO-339/PR16924/11 dt. 17.09.2024,Development of Rooftop Solar Power Projects on Buildings of NHPC Limited at the various locations under PM Surya Ghar: Muft Bijli Yojana,Rooftop Solar,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,379df33e02c9,
Verification Required,Verification Required,NHPC,GEM/2024/B/5418139 Dated: 28-09-2024,"Supply, fixing/assembling / testing and on site re-tubing of Generator Plug in oil coolers for combined bearing (thrust and upper guide) of Sewa-II Power Station.",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,bb2432fafa11,
Verification Required,Verification Required,NHPC,2024_NHPC_826286_1,"Supply, installation and commissioning of 65 nos. 30 Watt solar street light complete and accessories for making functional 30 nos. existing non-functional solar street lights of KGPS colony, Bandipora (PKG-498).",Solar,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,31bcb0ccde9a,
Verification Required,Verification Required,NHPC,GEM/2024/B/5354865 Dated 11.09.2024,Annual Maintenance Contract (AMC) for 02 years of 220Volt DC & 48 Volt DC Battery Chargers of Sewa-II Power Station (SC-648),Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,1a2e98b82774,
Verification Required,Verification Required,NHPC,NH/CPS-1/P&C/W-1462/2024-25/483 Dated:09/09/2024 (GEM/2024/B/5376538),Providing services for the testing of cable anchors for residual stress and re-stressing the same to required level (to 420 Kg/sq.cm pressure) complete in all respect.,Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,6b9fb4b51c2f,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-649/2024/NIT-12/452 Dated: 07.09.2024,"Replacement of Maintenance and Service Seal of MIV of 01 nos Generating Unit of Sewa-II Power Station, Mashka, Distt.-Kathua (J&K) (MW-649)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Jammu and Kashmir,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,f4dc3766007f,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-652/2024/NIT-11/447 Dated: 04.09.2024,"Dewatering of surface penstock at two (02) locations during replacement of expansion joint at Sewa-II Power Station, Mashka, Distt.-Kathua (J&K) (MW-652)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Jammu and Kashmir,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,bf9ac71b975d,
Verification Required,Verification Required,NHPC,NH/TSV/Cont/RM-191/NIT-948/2024-25/179 Dated: 03/09/2024,Providing services for Routine Electrical Maintenance work of Electro- mechanical systems of Teesta-V Power House excluding Annual /Capital Maintenance works of Units and associated system for smooth running of (3 x170 )MW generating units and Associated,Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,edbf433c525a,
Verification Required,Verification Required,NHPC,GEM/2024/B/5249654 Dated 06.08.2024,Cleaning of water storage tanks at various locations of Sewa-II Power Station (For 02 years) (SC-637),Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,4a20d62b6be2,
Verification Required,Verification Required,NHPC,LTHPL/TSVI/PNC/NIT-34/2024/454,"Cleaning of jungle (bushes), removal of deposited soil and providing re-Connection of water supply pipe line from main storage water tank to Field Hostel, Type-C and administrative building at Pamphok, Teesta-VI H E Project, Sikkim.",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Sikkim,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,5017d0c6c9b5,
Verification Required,Verification Required,NHPC,GEM/2024/B/4981105,"Upgradation of 04 no’s work stations of SCADA (Windows 7 Professional to Windows 10 with software to be provided by OEM) installed at Power House Control Room of Kishanganga Power Station,Bandipora",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,b108825b1a8b,
Verification Required,Verification Required,NHPC,NH/CPS-1/P&C/W-1445/2024-25/268 Dated:- 28/06/2024,Re-tubing and Repairing of Thrust bearing oil Cooler of Chamera-1 Power Station.,Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,c8f53b303f1d,
Verification Required,Verification Required,NHPC,2024_NHPC_812702_1,"Package-6, Modification of Diversion Tunnel into Tunnel Spillway Arrangement - Civil & HM Works (Tunnel Spillway, Adit to GOC, GOC Gate Shaft, Inlet Bell Mouth, Outlet Concrete Dyke and Energy Dissipation Arrangement) for Teesta-V Power Station, Sikkim",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Sikkim,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,c0a8788305e9,
Verification Required,Verification Required,NHPC,NH-RPS-PH012(13)/5/2023-PH/34,"Re-tubing of old and used Generator coolers (07 nos. stator air coolers, 04 nos. LGB coolers and 08 nos. UGB coolers).",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,ef1d92f9d89b,
Verification Required,Verification Required,NHPC,GEM/2024/B/4916736,Consultancy Services for Preparation of Pre-Feasibility Reports (PFR) for two pumped storage projects in Maharashtra (Kalu PSP) and Tripura (Longthrai PSP,Pumped Storage,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Maharashtra,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,5885257d0ea3,
Verification Required,Verification Required,NHPC,GEM/2024/B/4823850,"Supply, installation, testing and commissioning of license free Walkie Talkie sets (Make: Skyfone , Model :S-111) including charger, battery, clip etc. & spare battery for license free Walkie Talkie sets of Make: Skyfone , Model :S-111",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,1c8ff91df3b5,
Verification Required,Verification Required,NHPC,NH/DPS/CONT/NIT-182/2024/E113767 dated 06.04.2024,Hydrographic Survey upto 32.50 km downstream of Dul Dam in Chenab river for Dam Break Analysis / Flood Routing and preparation of Inundation Map (for EAP),Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,ff16a4b6d684,
Verification Required,Verification Required,NHPC,NH/DPS/CONT/NIT-181/2024/E111134 dated 05.04.2024,"Hydrographic Survey of Dul Dam Reservoir & Cross Section for EWS at DPS, Kishtwar for year 2024 and year 2025",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,473a0fe18d7a,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-609/2023/NIT-25/296 Dated 21.03.2024,"Supply, Installation, Testing and Commissioning of Fire Fighting and Protection System of Oil Pumping Units of MIV and Governor installed in Power House of Sewa-II Power Station, Mashka, Distt.-Kathua (JK) (MW-609)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,c71ed221fcba,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-599/2024/NIT-23/277 Dtd. 02.03.2024,"Procurement, Manufacturing, Supply, Erection, Testing and Commissioning of new expansion joint at AB-10 anchor block etc. complete in all respect at Sewa-II Power Station, Mashka, Distt.-Kathua (JK) (MW-599)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,df4046d9f847,
Verification Required,Verification Required,NHPC,NH/SPS/CD/NIT-27/2023-24/1043-53 dt 24-02-2024 (Tender ID 2024_NHPC_797413_1 ),Hydrographic survey of Salal Dam reservoir at Dhyangarh for year 2024-25,Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,eb591d6556c2,
Verification Required,Verification Required,NHPC,GEM/2024/B/4531978,“Providing assistance services for hydro meteorological work of Dibang Multipurpose Project at various G&D sites and rain gauge stations”,Hydro,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,39d358604030,
Verification Required,Verification Required,NHPC,GEM/2024/B/4545138,"“ Supply, installation, testing and commissioning of license free Walkie Talkie sets (Make: Skyfone , Model :S-111) including charger, battery, clip etc. & spare battery for license free Walkie Talkie sets of Make: Skyfone , Model :S-111”,",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,01d49b9405c6,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-609/2023/NIT-21/239 Dated 25.01.2024,"Supply, Installation, Testing and Commissioning of Fire Fighting and Protection System of Oil Pumping Units of MIV and Governor installed in Power House of Sewa-II Power Station, Mashka, Distt.-Kathua (J&K) (MW-609)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Jammu and Kashmir,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,f0d8d6119742,
Verification Required,Verification Required,NHPC,NH/SPS/CD/NIT-21/2023-24/909-919 (Tender ID 2024_NHPC_791247_1),"Re-Wiring of Admin Building-II (GM Office) at Salal Power Station, Jyotipuram",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,2f090e422def,
Verification Required,Verification Required,NHPC,2024_NHPC_791388_1,"Comprehensive AMC of Window/ Split/ Cassette Type Air Conditioners & Water Coolers in NHPC Residential Complex, Sector-41, Faridabad for Two Years.",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,973f98d8eb95,
Verification Required,Verification Required,NHPC,2023_NHPC_775293_1,"Engineering, Procurement & Construction (EPC) Contract for Setting up of Pilot Project for Green Hydrogen based Mobility Station at District- Chamba, Himachal Pradesh along with Comprehensive O&M of 03 Years",Green Hydrogen / Derivatives,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Himachal Pradesh,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,ff0074150374,
Verification Required,Verification Required,NHPC,GEM/2023/B/4366848,Facility Management Service- R&M of office & field hostel 2024-2026 (2 years),Solar,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Tamil Nadu,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,9e7a2579f37e,
Verification Required,Verification Required,NHPC,2024_NHPC_788618_2,Expression of Interest (EOI) From Any Indian/Global Company FOR “Empanelment with NHPC Ltd regarding the Development of Offshore Wind Power Projects in India”,Wind,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,EOI,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,81c8e3b84bf8,
Verification Required,Verification Required,NHPC,NH/TSV/Cont/EC-129/NIT-885/2023-24/785 Dated : 04/01/2024,"Re-construction of 11/0.415 KV Electrical Sub-station along with HT line, HT & LT Panels, and other associated works, at Dikchu Dam site of Teesta-V Power Station NHPC Ltd, damaged due to land slide",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,ab71659c4c5c,
Verification Required,Verification Required,NHPC,NH/SLP/CONT/2023/C-15/NIT/786 दिनांक : 29/12/2023,"Supply, erection, testing and commissioning of 11 kV overhead line with Aerial bunched cables from Y-Junction to Dam Intake of NHPC Subansiri Lower Hydroelectric Project, Dollungmukh, Arunachal Pradesh",Hydro,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Arunachal Pradesh,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,45aead237a82,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-599/2023/NIT-19/202 Dated 18.12.2023,"Procurement, Manufacturing, Supply, Erection, Testing and Commissioning of new expansion joint at AB-10 anchor block etc complete in all respect at Sewa-II Power Station, Mashka, Distt.-Kathua (J&K) (MW-599)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,Jammu and Kashmir,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,b908284efe00,
Verification Required,Verification Required,NHPC,NH/Sewa-II/Contracts/MW-603/2023/NIT-18/201 Dated 18.12.2023,"Repair of oil pipe line, pressure testing, condenser coil cleaning and SITC of DYNA View display of Trane make Chillers (RTAC-200) installed at Sewa-II Power House (MW-603)",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,NIT,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,60734b983656,
Verification Required,Verification Required,NHPC,2023_NHPC_779974_1,"Re-drilling and washing of drainage holes in drainage gallery of power house, CPS-1.",Unclassified,,,,,,,,,Unknown,,,,,Unknown,Unknown,,,NHPC,,,,0,Unknown,Tender,Verification Required,Award date unknown,https://www.nhpcindia.com/welcome/tender,,Official tender page,,Winner not found,E,Fresh,,2026-09-12,,,,d5c769318c3a,
