Reason,Severity,TenderKey,Authority,Tender Title,Technology,Capacity MW,What to do,Source URL,Award URL
TARIFF_MISSING,MEDIUM,T-8dbc8a713349,SECI,"Greenko, Torrent & Tata Power Wins SECI 1500 MW/12000 MWh Pumped Storage Tender in India - Saur Energy",Pumped Storage,1500.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5
MATCH_UNCERTAIN,MEDIUM,T-8dbc8a713349,SECI,"Greenko, Torrent & Tata Power Wins SECI 1500 MW/12000 MWh Pumped Storage Tender in India - Saur Energy",Pumped Storage,1500.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5,https://news.google.com/rss/articles/CBMi0wFBVV95cUxNcUFUdkw3Vm5vYUd3d1N3Q1FMZ3M3eDZRRHJGNzEwNExtaHdJLWRXVndXN1V2Ukc4d3hUbEtoT0RqUmpRRWVqbXM0REtHcTlsM29xekcxTWtnWVpXMnFIZmNXLTlnVTZ0WGRLYVNiOWtLYWZidHU1Y0U4ZnpXSkQtU0thZG9IelVKd01TU0c2WUdRNlZQMmJSUnN3aFhmemtVWUhlRHozWUFlZERMVlFhVXJpaVhWaWpkb2NuVURBZzhTRWU0S3puWFNyc2xpalRCc0pJ?oc=5
TARIFF_MISSING,MEDIUM,T-a46787d19976,SJVN,"Reliance, Sembcorp, BluPine, and ACME Win SJVN’s 1.5 GW FDRE Auction - Energetica India Magazine",Unclassified,1500.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5
MATCH_UNCERTAIN,MEDIUM,T-a46787d19976,SJVN,"Reliance, Sembcorp, BluPine, and ACME Win SJVN’s 1.5 GW FDRE Auction - Energetica India Magazine",Unclassified,1500.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5,https://news.google.com/rss/articles/CBMiowFBVV95cUxQanVOemVxR1ZQMGZXRm9aLUVqdEdpTWlOamxsRE5CZGZsZjdjdEhtOHFkbkc4eFJQT2ZHNzZOcTFJQW1VSFNyS3FZaU5YOHBuYnVGTktIck1rZ2M5Ri1WR3F4NkVkVlRDVlR1WnVlbTlpblU5S0xIMUtLT05CUC1wQ3dnMGRlNXFGdXA4bFBiVXp6cnEzLWRfb01CM29HcXVza0Vv?oc=5
TARIFF_MISSING,MEDIUM,T-2316ce5c96dc,SECI,"SECI Awards 1,344 MW Pumped Storage Capacity To Greenko, Tata Power, And Torrent After Competitive Auction - SolarQuarte",Pumped Storage,1344.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5
MATCH_UNCERTAIN,MEDIUM,T-2316ce5c96dc,SECI,"SECI Awards 1,344 MW Pumped Storage Capacity To Greenko, Tata Power, And Torrent After Competitive Auction - SolarQuarte",Pumped Storage,1344.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5,https://news.google.com/rss/articles/CBMi1wFBVV95cUxNZ0xiWWJZOThVejBNbXZ2SF9PTnNHZGRuam9HdXJzTWlXTnB1bzNlQWY3Zmg2TUtyazEwTHNld25DMmtjTGNkNEhWbk9OeWl4NkowSXY4WmVjU1ZFM0RKVy16LWlhR0J3aGFqX0tRelhhMXNER1dFY3FCS2Y3el8xMThzRmRhTXJ5ak1aeHpzMGNnX2FkRk1hTTlWNy0zWnVDbTNYRmhXRUJ2MlZCOEV0ZVRyWEZCa3BpcjFPNDFuZ04yc2NubVZEd3lUR0R0QnIxRlYtMlA4cw?oc=5
TARIFF_MISSING,MEDIUM,T-354bc7d40a8b,UPPCL,"Adani Green Energy Wins 1,250 MW Energy Storage Capacity from UPPCL - Adani",Unclassified,1250.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5,https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5
MATCH_UNCERTAIN,MEDIUM,T-354bc7d40a8b,UPPCL,"Adani Green Energy Wins 1,250 MW Energy Storage Capacity from UPPCL - Adani",Unclassified,1250.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5,https://news.google.com/rss/articles/CBMisgFBVV95cUxPX084OFFOZG5RanFWdThlbkdKWmxNT3FreTk0ZUc3NmRNaXJCS0U1T3BNUElJUGdDZTJsRENpQVlLRDVkTVpOQkhERzNza3QyT1dKTlZtdVdUMXlHY2VZb1ZjZWlwX1MxdjNHcDl0Z2o3TVJKbk9jTDg3a01CbHkyY3BZelZtbmtwdVphRy01Q2hVSFd3aTlxckZ5cGFPelpVOFhnVkFTaHdGSGphb1kyZWx3?oc=5
TARIFF_MISSING,MEDIUM,T-c99bd23af287,SECI,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),Solar,1200.0,winner known but no tariff; check the award article or agency release,https://www.seci.co.in/tender-details/YmJz,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5
TARIFF_MISSING,MEDIUM,c99bd23af287,SECI,RfS for Setting up of 1200 MW ISTS-connected Solar PV Power Projects with 600 MW/3600 MWh ESS in India (SECI-ISTS-XXI),Solar,1200.0,winner known but no tariff; check the award article or agency release,https://www.seci.co.in/tender-details/YmJz,https://news.google.com/rss/articles/CBMi5wFBVV95cUxPMXVXMk1IRE5iUURFdE9WT05vSTJ6cXluRm5nN2l6N1pZSm5Wbjg3S08wdDFGRm4zTmZYemQyQW05VWhjS2k1SjFZOUZoazlYQkZOU3dqUFA4QXB0WWNEYXAzQmRmX0FObkJaWW9Zb0hnYVI5cUZiXzM1Z0YwZHhKRmJ4SFNTd015c0F3TGs4MlpGX3ZzdDJhTXZtOEdsVWJkN19fVWRxS0U5UlF1TENqb0tmQ0FzWVVUa2EzUUlRY1luZTN6UlYtT0xtSXZZelJsTTNiNVE3bXlsWXJSRXZqVm9qSWdVYkU?oc=5
TARIFF_MISSING,MEDIUM,T-519bbe8b1f67,SECI,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),Wind,1200.0,winner known but no tariff; check the award article or agency release,https://www.seci.co.in/tender-details/YmB1,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5
TARIFF_MISSING,MEDIUM,519bbe8b1f67,SECI,RfS for Setting up of 1200 MW ISTS-Connected Wind Power Projects in India (SECI-Tranche-XIX),Wind,1200.0,winner known but no tariff; check the award article or agency release,https://www.seci.co.in/tender-details/YmB1,https://news.google.com/rss/articles/CBMiywFBVV95cUxPRUh3ejNCaUhzWHQ0Wk8wSTFIb2pZTmRrd3FhYk5rNGRfcG5fTVYwbHNOd2lKelpQVUREMXFXaVhhYVRSNExVc2JTMDlHRXdWQUdMTUZabDRkaGdSc1FidF9iNVdxMHF0U1U2NTQ5Mlg1UEp2QUZEZ2lWWHZ2c216MTI3anU3eDRMcENUV2ZqdkszV1RDS2Y3aTA1WGF4UEhrX0Z6MkhldUVHaUFneHpYOEQ4OF9URk1PUHVRT0l2NnFjNXFjVmtHdWZvMNIB0AFBVV95cUxNS2ZmakVoY1dXMjdfY21KMHFiN2ZrOHRsQVBoWVZhUGQtWGJORWFrMk5QcWJyenJlVG84Rl83OTkxTmNPZUNKdXd0TG9vN29tVGZ5YmFZbUNGYUJ0elhwRlJKSVNyVXFtbllULVRYWVp4Wm10M1hERWFGWXNIQy1FYW12WHFFcjZzTUJZay1Zd21ReDhSaldQRnZWZlBRT0E1YzJpdll1ME82N3hsLWI5SjhlT3RlNnd0TVp6VTJnTnFmSUFZb3JBNnpyNm1qTjlm?oc=5
TARIFF_MISSING,MEDIUM,T-0185fd440346,NHPC,NHPC Awards 1.2 GW Jalaun Solar Park Project At ₹2.73/kWh To Coal India And NLC India Renewables - SolarQuarter,Solar,1200.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5
MATCH_UNCERTAIN,MEDIUM,T-0185fd440346,NHPC,NHPC Awards 1.2 GW Jalaun Solar Park Project At ₹2.73/kWh To Coal India And NLC India Renewables - SolarQuarter,Solar,1200.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5,https://news.google.com/rss/articles/CBMi2AFBVV95cUxPNjVrVktSeUhnMndQWnJGTm5VWldHbG5pc2FsbTJaZmExdjh4TGdydHBiXy1KYWo2RElNM1ozNFJzblppNjdJN25mX1FXNXg4Sm83TU9MYk1ZUHQxOWw0R1J0RDRqRVVta3VqcjhLd3BpSEV2cVdTdWtuU0ViaVhPR1BveUdkM3A4RXdSSEVXMXVJdkl5WWRtMTUtWEg0RmptRVBlblFLaU5hZi1iYVdpRW5lZHp3V1N2QWpEUzk1RGhsWTk0QUZxUXZGS0ZCX3BCQlhvSmtVMno?oc=5
TARIFF_MISSING,MEDIUM,T-0057baebc545,NHPC,"Coal India, NLC India Renewables Win NHPC’s 1,200 MW Solar Auction in Uttar Pradesh - Energetica India Magazine",Solar,1200.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5
MATCH_UNCERTAIN,MEDIUM,T-0057baebc545,NHPC,"Coal India, NLC India Renewables Win NHPC’s 1,200 MW Solar Auction in Uttar Pradesh - Energetica India Magazine",Solar,1200.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5,https://news.google.com/rss/articles/CBMiugFBVV95cUxNQ3lpeGJXclUwN3g3QUVBOU5BcVlhQVdoVUNXd2dMcUpQaG9kTXMtSHlqWjhIRTl5MDI1ZzBQUEFsbWpUcDhkUFdRWTZ2c3NwWUUzaF9McTJWWG84TXM0eTVzaElrQUplR083bGVRSXRQNUx2TzA2YkxDZ090a1AwUXlXM3pfdmpvWl85eXNva2YzeHdrV1BkSml1U2RyYmZWZ21NNGJLQUhYN0QzUWVJNWhUNnJLbFNndEE?oc=5
TARIFF_MISSING,MEDIUM,T-fffbbfe5bf93,NHPC,"Adani, Sprng, Mahindra, Avaada, Secure NHPC's 1200 MW Hybrid Projects - Energetica India Magazine",Wind-Solar Hybrid,1200.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5,https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5
MATCH_UNCERTAIN,MEDIUM,T-fffbbfe5bf93,NHPC,"Adani, Sprng, Mahindra, Avaada, Secure NHPC's 1200 MW Hybrid Projects - Energetica India Magazine",Wind-Solar Hybrid,1200.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5,https://news.google.com/rss/articles/CBMipAFBVV95cUxOTnFfR2l3Z2ZkejBUZFlwX180azl2b0czM0JZMzFFLWV4amVLN0g0eXJpUGJRcjdES2ROcUZBZkNwWnpVOFZlMGNlUUtsa2xxOWhxRG9WUnBwVDdyenRsblg5T0xJOFI5SEstVm11QmtsMmRqOVZVdVQ2bzl3NTB0OEpBcE55bTVYTEROWkN4dUN4R2tDazVUdGRQV1hHWDhZbWwzUQ?oc=5
TARIFF_MISSING,MEDIUM,T-4d4a84c58251,NHPC,"Reliance, PNC Infratech, SAEL, JBM and Navayuga Win NHPC’s 1,200 MW Solar Plus 600 MW ESS Auction - Energetica India Mag",Solar,1200.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5
MATCH_UNCERTAIN,MEDIUM,T-4d4a84c58251,NHPC,"Reliance, PNC Infratech, SAEL, JBM and Navayuga Win NHPC’s 1,200 MW Solar Plus 600 MW ESS Auction - Energetica India Mag",Solar,1200.0,"record built from a headline, not a tender page; confirm it is a real tender",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5,https://news.google.com/rss/articles/CBMiyAFBVV95cUxPQ2FWVi16ckp1WnV5blAwOXBnWG1aOE5VdFY4azJuMUgtbzFjSVV6UmY0ZGgyX0kxZkVnQmJSaGZaWVpXcFdPM3kwMHFzLXIyU1FxTFh2LXdDdTY4a0tqRTBjZzhHOGZuTEh3RDFTalpJdnREazhwLXh3VjQzZnhtNGxOczdTTVM4WW9IUERYY0pPZjAwWXFhamw4Q1EyUDRmSkVBRmY5Wk1aZFN5UWxUcDNROVdkQjVUdThRSVAyTzhvMFBDSXU5UQ?oc=5
TARIFF_MISSING,MEDIUM,T-8c2d3d47531e,NHPC,"NTPC, ReNew, Jindal, Adani, Kolar Solar, Onix Win NHPC’s 1200 MW Solar Plus 600 MW/1200 MWh ESS Auction - Energetica Ind",Solar,1200.0,winner known but no tariff; check the award article or agency release,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSGE1NVcyZDRBT24xZTdpTTlxVExWWlRaTFpQNjNqY1c3cnJUM2p0YnJJSU1RNjlwWnM0eVU2Y3V4ZHN6QzlNVUJqSmRaRm1TZEJjUG41cHZoZDFQWlpWcnZHQWs0ajljMi1feVZaQVRsYWpDdUplT3pHZXBCSEVlUkI2NFZCdklEVkplTmZ6R1E3YUpUMFpwdmYyMU0zdXRNbXBJV2dLcm9OUHZFemF1NWE5VGRyWF9sbkdPTC00UFhkR0twN1VtQzhZM3lrWjQ?oc=5,https://news.google.com/rss/articles/CBMizwFBVV95cUxNSGE1NVcyZDRBT24xZTdpTTlxVExWWlRaTFpQNjNqY1c3cnJUM2p0YnJJSU1RNjlwWnM0eVU2Y3V4ZHN6QzlNVUJqSmRaRm1TZEJjUG41cHZoZDFQWlpWcnZHQWs0ajljMi1feVZaQVRsYWpDdUplT3pHZXBCSEVlUkI2NFZCdklEVkplTmZ6R1E3YUpUMFpwdmYyMU0zdXRNbXBJV2dLcm9OUHZFemF1NWE5VGRyWF9sbkdPTC00UFhkR0twN1VtQzhZM3lrWjQ?oc=5
